customer_id,age,tenure_months,monthly_spend,support_calls,complaints,digital_engagement_score,payment_failed_flag,contract_type,product_count,region,churn_probability_true,churn
2490,46,98,2269.33,6,0,21.98,0,Monthly,3,Limpopo,0.3885,1
2491,18,5,1314.81,4,0,1.01,0,Monthly,2,KwaZulu-Natal,0.6544,0
2492,72,109,426.69,5,0,50.81,0,Monthly,1,Gauteng,0.1723,0
2493,52,27,2308.23,3,1,72.65,0,Annual,1,KwaZulu-Natal,0.2331,1
2494,23,116,1905.8,3,1,34.97,1,Monthly,1,Eastern Cape,0.7483,0
2495,54,87,1842.68,0,1,74.89,0,Monthly,4,Limpopo,0.0735,1
2496,70,104,1787.49,2,0,43.84,0,Quarterly,2,KwaZulu-Natal,0.0774,0
2497,22,78,540.83,2,0,17.17,0,Monthly,1,KwaZulu-Natal,0.135,1
2498,50,79,566.97,3,0,9.06,0,Annual,2,Western Cape,0.1485,0
2499,66,43,1736.32,1,1,71.06,0,Quarterly,3,KwaZulu-Natal,0.1775,0
2500,68,97,588.32,5,0,38.57,0,Monthly,1,Limpopo,0.2923,0
2501,31,117,1124.75,7,0,91.28,1,Annual,5,Gauteng,0.0513,0
2502,29,31,1965.9,3,1,54.03,0,Monthly,1,Gauteng,0.7056,1
2503,59,99,1970.68,2,0,34.84,0,Quarterly,1,Gauteng,0.1383,0
2504,37,17,1160.49,4,2,34.9,0,Annual,2,Limpopo,0.1754,0
2505,70,92,1990.87,1,0,13.14,0,Annual,2,Gauteng,0.0658,0
2506,67,83,2104.62,0,1,59.38,0,Monthly,4,Gauteng,0.0597,0
2507,41,110,1654.2,2,0,58.22,0,Monthly,1,Eastern Cape,0.151,0
2508,60,54,609.64,2,1,80.0,0,Monthly,3,Eastern Cape,0.2106,0
2509,51,62,721.33,0,0,20.12,0,Annual,2,Western Cape,0.0119,0
2510,42,87,821.36,2,0,29.08,0,Annual,4,Western Cape,0.0136,0
2511,67,32,336.17,0,0,9.72,0,Monthly,5,KwaZulu-Natal,0.1408,0
2512,46,40,719.24,1,3,29.53,0,Monthly,5,KwaZulu-Natal,0.3097,1
2513,74,13,563.32,0,2,42.81,0,Annual,4,KwaZulu-Natal,0.0782,0
2514,56,84,1165.56,2,0,96.4,0,Monthly,5,Western Cape,0.0338,0
2515,48,35,2275.67,1,1,65.31,1,Monthly,1,Gauteng,0.6829,1
2516,73,5,305.98,1,1,78.29,1,Monthly,2,KwaZulu-Natal,0.2632,0
2517,64,73,1814.66,0,0,32.55,0,Monthly,3,Gauteng,0.0359,0
2518,60,29,1733.84,0,0,14.45,0,Annual,5,Gauteng,0.0501,0
2519,67,70,284.6,1,3,25.67,1,Annual,1,Western Cape,0.1592,0
2520,40,25,2310.3,0,0,25.65,0,Monthly,2,Eastern Cape,0.4307,1
2521,61,95,1442.76,7,0,58.31,0,Annual,1,Eastern Cape,0.1407,1
2522,55,22,941.13,1,0,34.15,0,Monthly,1,Limpopo,0.2182,0
2523,37,66,1903.52,4,0,85.74,1,Annual,2,Eastern Cape,0.1782,0
2524,40,45,680.55,2,0,98.85,0,Monthly,5,KwaZulu-Natal,0.0163,0
2525,62,69,1749.1,4,0,34.33,0,Annual,5,Western Cape,0.0487,0
2526,69,91,147.29,2,0,70.51,1,Monthly,1,Gauteng,0.1775,0
2527,33,89,2106.55,2,0,65.75,1,Monthly,4,Western Cape,0.2139,1
2528,67,72,1148.02,2,0,19.45,0,Annual,5,Limpopo,0.0245,0
2529,59,119,1609.9,4,0,91.8,1,Monthly,1,Limpopo,0.2002,0
2530,72,1,592.03,1,1,19.94,1,Annual,3,Limpopo,0.3862,0
2531,25,84,1708.83,2,0,73.7,0,Monthly,3,Gauteng,0.1319,0
2532,67,44,1941.99,3,1,34.76,0,Monthly,4,Limpopo,0.322,0
2533,38,87,1209.37,5,0,36.71,0,Annual,1,Limpopo,0.1906,0
2534,18,96,1563.43,1,0,45.54,0,Quarterly,3,Limpopo,0.0778,0
2535,72,75,1168.0,2,0,86.45,1,Monthly,5,Gauteng,0.1215,0
2536,25,39,2240.52,0,1,14.03,0,Monthly,1,Limpopo,0.5481,0
2537,46,111,1269.78,3,1,5.46,0,Quarterly,4,KwaZulu-Natal,0.1142,0
2538,49,54,2112.43,3,0,40.2,1,Monthly,4,Western Cape,0.6242,1
2539,55,88,2013.31,0,0,5.56,1,Monthly,5,Limpopo,0.3489,1
2540,22,75,1055.74,1,1,68.76,0,Quarterly,3,Limpopo,0.0693,0
2541,64,29,613.71,0,0,76.03,1,Quarterly,3,Western Cape,0.0833,0
2542,39,54,1044.9,0,1,85.47,0,Annual,4,Limpopo,0.0129,0
2543,64,90,2074.23,1,0,74.38,0,Quarterly,2,Limpopo,0.0429,0
2544,51,16,607.7,3,1,91.64,0,Monthly,4,KwaZulu-Natal,0.1899,0
2545,18,99,1334.87,2,0,74.83,0,Monthly,4,Eastern Cape,0.0375,0
2546,72,20,2024.94,5,0,93.61,0,Monthly,1,Gauteng,0.4116,1
2547,72,46,916.02,2,1,19.31,0,Monthly,5,Gauteng,0.2418,1
2548,43,67,1623.41,2,0,49.99,0,Monthly,1,Western Cape,0.228,0
2549,60,65,651.8,2,0,99.39,1,Annual,4,KwaZulu-Natal,0.0338,0
2550,27,58,317.73,1,0,68.16,0,Annual,1,Gauteng,0.0223,0
2551,47,53,1996.24,2,0,87.86,0,Quarterly,3,Western Cape,0.0885,0
2552,67,111,292.47,1,0,3.04,0,Quarterly,4,Western Cape,0.0149,0
2553,35,1,714.88,0,2,87.18,0,Monthly,3,Western Cape,0.1894,0
2554,34,81,2145.02,4,1,69.77,0,Quarterly,3,Gauteng,0.2095,0
2555,43,66,898.85,1,0,17.08,0,Annual,5,Eastern Cape,0.0303,0
2556,25,29,2433.96,3,1,2.57,1,Quarterly,3,Western Cape,0.7106,1
2557,64,84,2450.35,1,0,25.99,1,Monthly,1,Limpopo,0.6353,1
2558,57,70,707.28,2,1,91.58,0,Quarterly,1,Eastern Cape,0.0928,0
2559,66,8,150.4,2,0,66.81,0,Quarterly,2,Eastern Cape,0.0669,0
2560,29,29,1777.41,1,1,91.95,0,Monthly,5,Limpopo,0.0795,0
2561,44,112,1154.92,2,1,44.62,0,Monthly,2,Gauteng,0.23,0
2562,25,51,296.84,0,1,93.66,0,Annual,3,Gauteng,0.0099,0
2563,42,33,1783.43,2,0,46.3,0,Quarterly,4,KwaZulu-Natal,0.1335,1
2564,63,3,126.38,1,0,20.43,0,Annual,1,Gauteng,0.0654,0
2565,21,60,2181.98,1,0,15.14,0,Monthly,4,KwaZulu-Natal,0.3261,1
2566,50,35,389.7,0,0,99.38,0,Monthly,2,Western Cape,0.0426,0
2567,18,69,361.91,3,0,33.39,0,Monthly,2,Gauteng,0.1014,0
2568,36,91,480.4,1,1,16.01,0,Monthly,1,Gauteng,0.1421,0
2569,48,108,2402.65,2,1,0.84,0,Monthly,2,Limpopo,0.4508,1
2570,33,76,1748.26,1,0,28.56,0,Annual,4,Western Cape,0.0208,0
2571,31,84,2013.36,5,0,88.91,0,Quarterly,2,KwaZulu-Natal,0.0536,0
2572,70,109,1024.21,1,1,53.4,0,Annual,4,Western Cape,0.0104,0
2573,65,20,873.97,4,2,63.24,0,Monthly,3,Eastern Cape,0.4649,1
2574,22,73,624.49,1,0,92.24,0,Monthly,5,Limpopo,0.0176,0
2575,58,39,1227.59,0,0,51.28,0,Monthly,1,Eastern Cape,0.208,1
2576,43,4,1401.98,3,1,83.83,1,Monthly,2,KwaZulu-Natal,0.3179,0
2577,45,115,1597.85,3,1,32.38,0,Monthly,1,Gauteng,0.246,0
2578,19,118,679.94,2,0,97.71,0,Quarterly,2,Gauteng,0.0272,1
2579,67,19,2374.2,3,1,7.88,0,Monthly,3,Gauteng,0.6162,1
2580,23,102,465.91,2,1,72.48,0,Monthly,4,KwaZulu-Natal,0.0329,0
2581,26,91,2415.85,2,0,66.06,0,Monthly,1,Eastern Cape,0.1501,1
2582,50,45,86.4,1,1,19.17,0,Monthly,3,KwaZulu-Natal,0.2353,1
2583,58,43,1228.76,2,0,38.88,0,Annual,3,KwaZulu-Natal,0.0457,0
2584,42,13,866.75,3,1,31.28,0,Annual,5,Eastern Cape,0.076,0
2585,65,13,1150.35,1,0,9.45,0,Monthly,3,Gauteng,0.3385,1
2586,30,60,1448.13,2,0,58.48,0,Annual,5,Limpopo,0.0251,0
2587,26,57,1117.19,2,1,99.37,0,Quarterly,3,KwaZulu-Natal,0.0354,0
2588,70,86,1066.37,2,1,55.96,0,Monthly,4,KwaZulu-Natal,0.1258,0
2589,30,92,1845.17,2,2,54.53,0,Monthly,3,Eastern Cape,0.1865,0
2590,48,52,1730.4,1,0,4.03,0,Quarterly,4,Limpopo,0.2448,0
2591,58,111,2091.51,2,0,13.92,0,Monthly,2,KwaZulu-Natal,0.3749,1
2592,28,53,662.4,0,2,51.32,0,Monthly,3,Western Cape,0.138,0
2593,21,109,1543.34,3,1,98.52,0,Monthly,3,Limpopo,0.1434,0
2594,51,86,1483.73,3,2,87.66,0,Monthly,2,KwaZulu-Natal,0.1921,0
2595,55,43,955.86,1,0,34.02,0,Quarterly,5,Limpopo,0.0562,0
2596,63,83,1240.84,3,0,54.3,0,Annual,4,Western Cape,0.0175,0
2597,21,72,818.77,6,0,55.27,1,Quarterly,2,Western Cape,0.3654,0
2598,55,116,397.52,4,1,68.54,1,Annual,2,Limpopo,0.0806,0
2599,36,72,573.81,1,1,68.78,1,Annual,1,Gauteng,0.0733,0
2600,23,42,308.51,1,0,78.98,1,Monthly,2,Limpopo,0.1411,0
2601,51,90,1723.52,0,0,2.5,0,Monthly,5,Eastern Cape,0.1192,0
2602,35,112,1668.78,0,0,94.37,0,Monthly,5,Gauteng,0.0299,0
2603,30,115,2378.99,2,1,7.01,0,Quarterly,5,Western Cape,0.0646,0
2604,58,26,1837.71,1,0,47.62,1,Quarterly,4,Gauteng,0.4453,1
2605,40,23,177.51,2,1,91.96,0,Quarterly,4,Western Cape,0.0412,0
2606,36,43,2216.4,5,0,48.77,0,Monthly,3,Western Cape,0.405,1
2607,62,77,2163.55,5,0,6.36,0,Quarterly,2,Western Cape,0.591,0
2608,28,28,1136.13,2,0,22.92,0,Monthly,5,Eastern Cape,0.254,0
2609,18,9,1485.36,3,1,57.87,1,Monthly,2,Eastern Cape,0.7541,1
2610,41,20,2441.39,2,0,8.79,0,Monthly,3,KwaZulu-Natal,0.6537,0
2611,71,56,1354.15,2,2,42.37,0,Quarterly,3,Eastern Cape,0.2689,0
2612,24,83,2268.04,0,1,32.91,0,Monthly,5,Western Cape,0.1908,0
2613,42,112,253.44,2,0,81.52,1,Monthly,2,Limpopo,0.0472,0
2614,38,39,518.08,1,0,11.01,0,Monthly,3,Gauteng,0.2045,1
2615,32,51,1129.85,4,2,68.28,0,Monthly,1,Limpopo,0.5707,1
2616,18,12,1482.65,0,0,40.66,0,Quarterly,4,Western Cape,0.1369,0
2617,29,79,2049.76,4,0,58.78,0,Monthly,2,Limpopo,0.3391,0
2618,24,95,2471.24,6,2,20.55,0,Annual,5,Gauteng,0.338,1
2619,32,55,1002.69,3,1,60.97,0,Monthly,3,KwaZulu-Natal,0.2018,1
2620,38,78,166.17,2,1,67.4,0,Monthly,3,KwaZulu-Natal,0.0765,0
2621,36,11,2012.87,2,0,7.02,0,Annual,3,Eastern Cape,0.1581,0
2622,46,26,1530.73,1,1,82.43,0,Annual,4,Limpopo,0.0178,0
2623,42,42,536.43,2,0,86.13,0,Annual,2,Eastern Cape,0.0495,0
2624,50,27,1262.33,2,0,6.36,1,Monthly,3,Eastern Cape,0.7072,0
2625,66,11,1868.66,2,0,60.32,0,Monthly,4,Limpopo,0.2251,0
2626,49,38,1937.51,2,0,59.4,0,Quarterly,1,Limpopo,0.2556,1
2627,66,98,1274.07,3,2,1.25,0,Monthly,2,Gauteng,0.6399,0
2628,52,43,797.78,2,1,34.23,0,Annual,5,Limpopo,0.0299,0
2629,61,19,2435.67,1,1,96.89,0,Monthly,2,Limpopo,0.3045,0
2630,55,64,1675.24,2,2,55.55,0,Monthly,3,Eastern Cape,0.5111,0
2631,43,6,1050.18,2,0,93.32,0,Monthly,5,KwaZulu-Natal,0.0565,0
2632,28,46,737.13,3,0,67.56,0,Annual,2,Western Cape,0.0162,0
2633,52,116,1841.2,2,1,2.84,0,Monthly,5,KwaZulu-Natal,0.1414,0
2634,25,102,643.35,3,0,7.77,1,Annual,2,Limpopo,0.1213,0
2635,63,113,470.69,1,0,72.22,0,Monthly,1,Western Cape,0.0208,0
2636,31,42,1348.09,3,0,55.46,0,Annual,1,Limpopo,0.0735,0
2637,27,92,760.47,3,0,12.72,0,Monthly,1,Gauteng,0.1978,0
2638,19,65,1590.82,4,0,61.41,0,Annual,2,Limpopo,0.0672,0
2639,63,99,338.95,3,0,81.03,0,Monthly,5,Western Cape,0.0212,0
2640,26,104,1654.61,2,0,75.3,0,Annual,1,Gauteng,0.0238,0
2641,20,72,744.08,1,0,24.62,1,Monthly,4,Western Cape,0.238,0
2642,38,59,50.6,5,0,25.82,0,Monthly,4,Gauteng,0.1411,0
2643,43,52,360.99,0,0,96.78,0,Monthly,1,Eastern Cape,0.049,0
2644,25,118,2337.36,0,2,88.74,0,Quarterly,1,Western Cape,0.0578,0
2645,65,47,2175.02,3,2,31.83,0,Monthly,3,Eastern Cape,0.6428,1
2646,19,120,622.34,4,1,82.41,0,Monthly,4,Eastern Cape,0.077,0
2647,23,7,1957.01,2,2,16.17,0,Monthly,4,Limpopo,0.6902,0
2648,45,11,1541.0,5,3,19.68,0,Monthly,1,KwaZulu-Natal,0.928,1
2649,70,103,2428.72,1,0,18.12,0,Quarterly,3,Gauteng,0.1997,1
2650,46,61,965.33,0,0,8.77,0,Monthly,5,Western Cape,0.0816,0
2651,43,68,1719.58,3,2,85.47,0,Monthly,3,Eastern Cape,0.2371,0
2652,42,25,205.66,2,1,57.88,0,Monthly,3,Limpopo,0.2527,1
2653,29,12,1020.81,2,0,25.9,0,Monthly,4,Western Cape,0.2471,0
2654,22,26,2411.35,1,1,84.87,0,Monthly,1,Limpopo,0.4105,1
2655,51,102,1370.5,2,0,80.26,1,Monthly,1,Western Cape,0.1661,0
2656,65,110,755.3,2,0,10.1,0,Monthly,1,Limpopo,0.0999,0
2657,54,12,344.66,5,0,64.41,0,Monthly,3,Limpopo,0.5077,0
2658,32,43,1773.64,3,0,72.18,0,Annual,3,KwaZulu-Natal,0.0377,0
2659,61,51,1629.9,0,0,71.58,0,Monthly,2,Eastern Cape,0.057,0
2660,53,117,966.15,4,1,72.31,0,Annual,5,Gauteng,0.0289,0
2661,32,37,2379.81,1,0,16.95,0,Monthly,2,Gauteng,0.2745,1
2662,60,46,104.4,5,0,31.51,0,Quarterly,5,Western Cape,0.0942,1
2663,65,53,794.12,1,0,84.42,0,Monthly,2,Western Cape,0.0609,0
2664,40,88,2306.62,5,1,89.84,0,Monthly,2,KwaZulu-Natal,0.3249,1
2665,23,80,836.29,1,3,27.92,1,Quarterly,2,Western Cape,0.4586,0
2666,63,13,668.02,1,0,2.3,0,Annual,2,Gauteng,0.1812,0
2667,67,89,1358.84,3,0,85.98,0,Monthly,3,Eastern Cape,0.0793,0
2668,61,118,2068.31,1,0,37.71,0,Monthly,5,KwaZulu-Natal,0.0448,0
2669,60,54,302.71,1,1,32.95,0,Monthly,2,Western Cape,0.2514,0
2670,62,57,2360.4,2,0,34.7,0,Annual,2,KwaZulu-Natal,0.0705,0
2671,38,116,1997.93,3,0,41.57,0,Annual,1,KwaZulu-Natal,0.0592,0
2672,40,118,494.06,1,0,37.83,1,Monthly,3,KwaZulu-Natal,0.0785,0
2673,60,4,1794.42,4,0,56.64,0,Annual,4,Western Cape,0.1048,0
2674,72,75,993.15,0,2,7.89,0,Monthly,1,Limpopo,0.3904,0
2675,33,96,1035.62,2,0,97.15,0,Quarterly,4,Western Cape,0.0167,0
2676,64,49,1969.06,1,0,93.65,0,Monthly,2,Western Cape,0.095,0
2677,70,7,2408.82,2,1,93.44,0,Monthly,5,Western Cape,0.2684,0
2678,32,110,360.31,2,1,87.93,0,Monthly,4,Western Cape,0.0474,0
2679,42,11,1080.54,2,0,66.03,0,Annual,4,Western Cape,0.0183,0
2680,53,92,1228.31,3,2,22.11,0,Annual,4,KwaZulu-Natal,0.0867,0
2681,28,54,971.96,3,1,4.95,0,Annual,5,KwaZulu-Natal,0.1559,0
2682,68,105,939.81,3,0,9.93,0,Monthly,1,Western Cape,0.1708,0
2683,32,87,178.06,2,0,32.4,0,Monthly,3,Eastern Cape,0.1138,0
2684,21,45,1729.57,4,0,50.39,0,Quarterly,5,Eastern Cape,0.2205,0
2685,38,23,1118.73,3,0,99.33,0,Annual,1,Limpopo,0.019,0
2686,30,114,527.24,6,0,43.54,0,Annual,2,Eastern Cape,0.0506,0
2687,39,28,2049.28,3,1,52.46,1,Monthly,1,Gauteng,0.8223,1
2688,36,107,2016.27,1,1,69.52,1,Quarterly,4,Gauteng,0.1212,0
2689,51,111,1241.66,2,0,18.07,0,Quarterly,1,Eastern Cape,0.1132,0
2690,31,57,781.2,7,0,93.28,0,Monthly,1,Western Cape,0.3597,0
2691,21,26,1613.33,2,0,52.9,0,Monthly,2,Eastern Cape,0.3904,1
2692,65,25,755.97,1,1,27.63,0,Monthly,2,Gauteng,0.2408,0
2693,70,54,628.22,5,1,93.51,0,Quarterly,1,Eastern Cape,0.3767,1
2694,69,29,1839.76,3,0,62.55,1,Annual,5,KwaZulu-Natal,0.0499,1
2695,63,83,148.8,5,1,48.37,1,Annual,2,Limpopo,0.0923,0
2696,44,97,282.18,2,0,58.02,0,Quarterly,4,KwaZulu-Natal,0.0214,0
2697,46,36,66.63,0,1,74.83,0,Monthly,5,KwaZulu-Natal,0.0387,1
2698,64,14,424.71,0,0,15.45,0,Quarterly,1,Limpopo,0.1303,0
2699,45,78,219.03,1,0,86.48,0,Annual,4,Western Cape,0.0036,0
2700,52,35,2489.72,2,0,95.95,0,Quarterly,4,Limpopo,0.0549,0
2701,25,30,757.58,3,1,56.7,0,Monthly,5,Western Cape,0.1595,0
2702,33,92,415.71,2,1,68.23,0,Annual,1,Gauteng,0.0221,0
2703,59,17,640.44,2,2,85.98,0,Annual,4,Eastern Cape,0.078,0
2704,53,67,2343.51,3,0,37.48,0,Annual,2,Gauteng,0.1061,1
2705,47,80,1324.39,1,0,99.28,0,Annual,2,Gauteng,0.0096,0
2706,35,110,943.8,7,0,68.05,0,Monthly,5,Gauteng,0.1291,0
2707,19,30,2189.81,2,1,42.4,0,Annual,2,Eastern Cape,0.2766,0
2708,66,116,1017.73,6,1,67.73,0,Quarterly,3,Western Cape,0.1137,0
2709,30,93,870.77,1,1,52.17,0,Monthly,1,Limpopo,0.0812,0
2710,21,45,557.84,0,1,11.16,0,Quarterly,4,Western Cape,0.0641,0
2711,43,79,975.6,1,1,79.59,0,Monthly,4,Western Cape,0.0502,0
2712,42,110,825.88,6,2,56.44,0,Monthly,5,KwaZulu-Natal,0.347,1
2713,47,120,1709.39,2,0,79.58,1,Annual,5,Eastern Cape,0.0346,0
2714,28,89,759.48,2,1,15.49,0,Monthly,4,Western Cape,0.3159,0
2715,24,51,1464.14,1,2,53.84,1,Annual,2,Western Cape,0.275,0
2716,48,102,211.44,1,0,76.66,0,Monthly,5,Gauteng,0.0106,0
2717,61,106,518.66,1,1,98.83,0,Monthly,3,KwaZulu-Natal,0.0307,0
2718,27,47,1048.14,1,0,88.44,0,Monthly,5,Limpopo,0.0132,0
2719,56,53,2345.53,2,0,86.43,0,Quarterly,2,KwaZulu-Natal,0.0941,1
2720,30,64,974.27,2,1,24.75,0,Monthly,1,Gauteng,0.2893,0
2721,48,118,1676.98,2,0,83.8,0,Annual,3,Gauteng,0.0037,0
2722,24,116,674.96,0,0,16.93,0,Quarterly,5,Gauteng,0.0627,0
2723,73,38,361.23,1,1,19.81,0,Annual,1,Eastern Cape,0.0839,0
2724,66,64,193.41,4,0,11.01,0,Monthly,1,Gauteng,0.1489,0
2725,59,87,798.26,5,0,85.76,0,Monthly,4,Western Cape,0.0688,0
2726,59,89,436.27,2,1,10.83,0,Annual,2,Eastern Cape,0.1532,0
2727,73,106,476.33,4,0,13.81,0,Monthly,4,Gauteng,0.3081,1
2728,53,7,1913.86,0,0,24.59,0,Monthly,2,Eastern Cape,0.3361,0
2729,37,22,88.8,3,0,57.27,0,Monthly,1,Western Cape,0.1943,0
2730,21,81,1416.63,6,0,88.02,0,Annual,5,Gauteng,0.0554,0
2731,71,82,979.68,0,0,41.82,1,Monthly,2,Gauteng,0.1663,0
2732,24,113,1291.05,6,2,54.63,0,Monthly,2,Western Cape,0.5241,0
2733,71,41,1428.93,2,0,16.65,0,Quarterly,1,Gauteng,0.3595,0
2734,18,74,817.75,3,0,26.59,0,Annual,3,Western Cape,0.0252,0
2735,61,10,773.02,3,2,13.39,0,Monthly,1,Gauteng,0.8549,1
2736,73,57,1846.83,0,1,40.99,1,Monthly,1,Gauteng,0.3874,1
2737,62,7,2184.63,1,0,59.03,0,Monthly,2,KwaZulu-Natal,0.2208,0
2738,59,112,521.82,1,0,28.4,0,Monthly,1,Eastern Cape,0.103,0
2739,64,50,289.17,1,1,84.6,0,Monthly,4,Limpopo,0.088,0
2740,30,102,2249.6,2,1,98.12,0,Monthly,1,KwaZulu-Natal,0.2064,0
2741,72,91,907.24,6,1,12.02,0,Monthly,5,KwaZulu-Natal,0.4063,0
2742,39,52,1400.73,2,0,1.79,1,Monthly,1,Eastern Cape,0.6934,1
2743,71,33,930.88,3,0,78.98,0,Monthly,1,KwaZulu-Natal,0.292,0
2744,38,1,358.22,2,0,19.06,0,Annual,5,Western Cape,0.0443,0
2745,39,108,1493.86,7,1,35.31,0,Monthly,3,KwaZulu-Natal,0.4132,1
2746,45,53,1336.6,3,1,39.42,0,Monthly,3,Limpopo,0.2712,0
2747,26,60,547.33,1,0,91.66,0,Monthly,3,Western Cape,0.0521,0
2748,43,34,1157.08,2,0,65.88,0,Monthly,4,Eastern Cape,0.0831,1
2749,26,4,2002.52,2,2,4.06,0,Quarterly,5,Eastern Cape,0.3767,1
2750,32,17,1496.54,2,0,1.48,0,Annual,4,Eastern Cape,0.1077,0
2751,27,4,287.45,1,0,19.96,0,Monthly,4,Western Cape,0.1442,0
2752,41,43,1392.65,1,1,31.82,0,Annual,4,Eastern Cape,0.1005,0
2753,74,118,1771.71,1,0,48.45,1,Annual,5,Eastern Cape,0.0151,0
2754,59,90,1992.12,1,0,83.78,0,Monthly,2,Limpopo,0.0864,0
2755,25,4,1591.34,2,0,31.48,0,Monthly,2,Gauteng,0.5291,0
2756,41,1,424.01,2,1,37.65,0,Quarterly,3,Gauteng,0.1549,0
2757,33,71,1789.92,2,0,32.93,1,Annual,4,Gauteng,0.1054,0
2758,66,94,1709.49,0,2,0.9,0,Monthly,3,Eastern Cape,0.1646,1
2759,43,50,109.85,2,0,95.52,0,Monthly,4,Western Cape,0.0471,0
2760,44,73,1058.78,5,1,13.9,0,Annual,3,Eastern Cape,0.2672,0
2761,54,61,865.73,2,0,28.77,1,Monthly,1,Gauteng,0.4263,0
2762,21,35,1690.06,2,0,12.93,0,Quarterly,5,Limpopo,0.0935,0
2763,67,8,579.53,2,1,49.05,0,Monthly,4,Eastern Cape,0.3131,1
2764,41,24,1497.64,2,0,93.22,0,Monthly,4,Eastern Cape,0.0895,0
2765,36,83,2287.35,2,1,10.07,0,Monthly,4,Eastern Cape,0.1354,0
2766,53,36,2004.62,4,0,44.09,0,Quarterly,5,Western Cape,0.2434,0
2767,56,50,2307.57,4,0,2.24,0,Monthly,1,Limpopo,0.7816,1
2768,27,116,2447.34,3,1,77.09,0,Annual,2,Limpopo,0.1019,0
2769,42,43,76.14,2,1,64.12,0,Monthly,5,Limpopo,0.0465,0
2770,35,27,1575.72,1,0,69.97,0,Monthly,1,Limpopo,0.0777,0
2771,36,32,1061.46,1,2,47.23,0,Monthly,3,Gauteng,0.2752,0
2772,53,78,2156.64,2,0,90.76,1,Annual,4,Eastern Cape,0.0594,0
2773,27,18,666.95,3,0,40.96,0,Annual,4,Limpopo,0.0332,0
2774,50,28,2453.52,2,0,51.41,0,Monthly,2,KwaZulu-Natal,0.1946,0
2775,72,29,1553.58,2,0,69.53,1,Monthly,3,KwaZulu-Natal,0.4206,1
2776,67,16,1994.17,2,0,52.06,0,Annual,1,Gauteng,0.0976,0
2777,22,99,259.72,4,1,18.93,0,Monthly,3,KwaZulu-Natal,0.3213,1
2778,64,47,499.47,4,0,31.71,0,Monthly,3,KwaZulu-Natal,0.2522,0
2779,66,59,1908.09,4,0,9.23,0,Monthly,2,KwaZulu-Natal,0.5017,0
2780,52,31,103.87,4,2,43.26,0,Annual,1,Gauteng,0.2057,0
2781,61,4,2051.35,1,0,60.94,1,Annual,2,Eastern Cape,0.156,0
2782,51,37,84.18,1,0,11.85,0,Monthly,1,Gauteng,0.173,0
2783,50,17,1659.94,0,0,63.06,0,Quarterly,5,Western Cape,0.0277,0
2784,72,39,944.48,1,0,89.29,0,Annual,5,Western Cape,0.0103,0
2785,38,48,1548.16,2,0,33.77,0,Monthly,4,KwaZulu-Natal,0.3066,0
2786,34,46,1755.28,4,0,22.2,0,Monthly,2,KwaZulu-Natal,0.4221,1
2787,39,90,889.06,2,0,89.3,0,Monthly,5,Eastern Cape,0.0752,0
2788,65,48,314.51,2,1,69.19,0,Monthly,3,KwaZulu-Natal,0.1498,0
2789,54,39,220.63,4,1,10.54,0,Annual,3,Western Cape,0.1508,0
2790,32,105,1492.89,1,1,40.81,0,Monthly,5,KwaZulu-Natal,0.1278,0
2791,52,4,1325.61,1,0,67.41,0,Monthly,2,Eastern Cape,0.2787,0
2792,45,30,1868.39,3,0,57.44,0,Monthly,4,Western Cape,0.1726,0
2793,24,30,1298.85,1,1,61.85,0,Annual,3,KwaZulu-Natal,0.0687,0
2794,49,22,1084.99,2,0,56.71,0,Annual,4,Eastern Cape,0.063,0
2795,28,75,1025.31,1,0,79.81,1,Quarterly,3,Eastern Cape,0.0676,0
2796,27,66,114.79,0,1,32.04,0,Annual,1,Western Cape,0.033,0
2797,26,108,872.12,4,0,70.85,0,Monthly,5,Western Cape,0.0349,0
2798,31,12,2441.25,1,1,99.11,0,Annual,2,Western Cape,0.05,0
2799,30,94,2190.21,2,0,39.0,0,Quarterly,3,Eastern Cape,0.1025,0
2800,74,36,856.98,0,2,79.1,0,Monthly,5,Western Cape,0.0584,0
2801,42,18,1490.1,1,1,24.61,0,Monthly,4,Western Cape,0.2941,0
2802,19,90,2125.88,1,0,28.19,1,Monthly,2,Eastern Cape,0.4381,0
2803,52,53,1131.12,0,0,93.49,1,Annual,2,Eastern Cape,0.0381,0
2804,24,71,94.0,0,1,2.59,0,Annual,5,Western Cape,0.0147,0
2805,38,1,232.55,4,1,21.74,0,Quarterly,5,Western Cape,0.2075,0
2806,35,58,1300.46,1,0,48.29,0,Monthly,5,Western Cape,0.1007,1
2807,20,90,2425.13,0,0,40.18,0,Annual,1,Eastern Cape,0.0351,0
2808,59,87,1748.36,0,0,62.92,0,Monthly,1,Limpopo,0.1289,0
2809,71,90,223.74,4,0,19.27,0,Quarterly,2,Gauteng,0.0979,0
2810,56,109,513.93,4,2,7.05,0,Annual,5,KwaZulu-Natal,0.1151,0
2811,58,6,1939.74,2,0,36.93,0,Monthly,1,Gauteng,0.5472,0
2812,66,70,2111.53,2,0,52.44,0,Quarterly,2,Eastern Cape,0.0434,0
2813,28,44,1563.35,1,0,56.2,0,Monthly,3,Limpopo,0.1849,0
2814,56,72,1628.84,1,1,60.15,0,Monthly,5,Eastern Cape,0.1931,0
2815,41,24,119.43,1,1,54.87,0,Quarterly,1,Western Cape,0.1052,0
